latitud,longitud,area_construida,area_total,dormitorios,baños,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.5079433,-70.5497511,140,340,4,3,Si,Si,Si,Si,9200,PENALOLEN,3655.277091,No metro,No
-33.5079433,-70.5497511,140,340,4,3,Si,Si,Si,Si,9200,PENALOLEN,3655.277091,No metro,No
-33.5363768,-70.5531259,126,353,4,2,Si,Si,Si,Si,9350,LA FLORIDA,3644.472226,No metro,No
-33.44005343,-70.52364406,145,285,4,4,Si,Si,Si,Si,13250,LA REINA,3643.476522,No metro,No
-33.5930932,-70.5420198,97,137,3,3,Si,Si,Si,Si,2154.215,PUENTE ALTO,3643.130526,No metro,No
-33.5078924,-70.5498706,112,198,4,3,Si,Si,Si,Si,8350,PENALOLEN,3642.491853,No metro,No
-33.46456173,-70.52363497,140,368,4,3,Si,Si,Si,Si,12000,PENALOLEN,3636.965321,No metro,No
-33.351971,-70.724359,120,135,4,2,Si,Si,Si,Si,3672,QUILICURA,3635.878635,No metro,No
-33.5913143,-70.5426121,57.19,111.61,3,2,Si,Si,Si,Si,1561.805,PUENTE ALTO,3631.750598,No metro,No
-33.52474955,-70.79012779,91,166,3,2,Si,Si,Si,Si,2310.396,MAIPU,3627.33938,No metro,No
-33.5080507,-70.5501695,140,120,3,3,Si,Si,Si,Si,6600,PENALOLEN,3626.29466,No metro,No
-33.5080507,-70.5501695,140,120,3,3,Si,Si,Si,Si,6600,PENALOLEN,3626.29466,No metro,No
-33.46618294,-70.52438335,160,160,4,3,Si,Si,Si,Si,11900,PENALOLEN,3624.922741,No metro,No
-33.511528,-70.552475,109,166,4,3,Si,Si,Si,Si,7150,PENALOLEN,3615.659006,No metro,No
-33.5391855,-70.7782939,80,195,3,2,Si,Si,Si,Si,2665.839,MAIPU,3614.499647,No metro,No
-33.5391855,-70.7782939,110,100,3,1,Si,Si,Si,Si,2132.6712,MAIPU,3614.499647,No metro,No
-33.44044522,-70.52382731,160,249,5,4,Si,Si,Si,Si,15000,LA REINA,3613.074149,No metro,No
-33.473982,-70.5289337,98,180,5,2,Si,Si,Si,Si,7027,PENALOLEN,3612.59035,No metro,No
-33.5366832,-70.5534038,108,252,4,3,Si,Si,Si,Si,8890,LA FLORIDA,3609.65534,No metro,No
-33.557387,-70.5496525,80,124,3,2,Si,Si,Si,Si,1875,PUENTE ALTO,3584.957816,No metro,No
-33.4391333,-70.5246735,160,320,4,3,Si,Si,Si,Si,14990,LA REINA,3579.925946,No metro,No
-33.4837098,-70.5406004,186,505,4,3,Si,Si,Si,Si,10490,PENALOLEN,3576.456301,No metro,No
-33.4837262,-70.5406536,170,505,4,3,Si,Si,Si,Si,10490,PENALOLEN,3575.319544,No metro,No
-33.5974924,-70.541962,83,144,3,3,Si,Si,Si,Si,2221.535,PUENTE ALTO,3572.206275,No metro,No
-33.4650105,-70.5244906,166.8,292,4,3,Si,Si,Si,Si,12800,PENALOLEN,3572.002882,No metro,No
-33.5950257,-70.5423605,92,120,3,3,Si,Si,Si,Si,1871.475,PUENTE ALTO,3569.546667,No metro,No
-33.5454116,-70.7609972,58,87,2,1,Si,Si,Si,Si,1438.8,MAIPU,3565.570104,No metro,No
-33.338578,-70.66728,140,320,3,2,No,No,No,No,6227.45,HUECHURABA,3562.484589,No metro,No
-33.338578,-70.66728,140,320,3,2,No,No,No,No,6170.92,HUECHURABA,3562.484589,No metro,No
-33.6099568,-70.5403183,80,150,3,3,Si,Si,Si,Si,1900,PUENTE ALTO,3558.375909,No metro,No
-33.593723,-70.542778,90,234,3,3,No,No,No,No,3218.89,PUENTE ALTO,3554.998577,No metro,No
-33.5578544,-70.5499057,76,155,3,3,Si,Si,Si,Si,2154.215,PUENTE ALTO,3554.845994,No metro,No
-33.527557,-70.787879,77,207,3,3,No,No,No,No,2342,MAIPU,3553.327595,No metro,No
-33.5147288,-70.7922054,96,111,2,1,Si,Si,Si,Si,1652.8182,MAIPU,3552.707468,No metro,No
-33.6040147,-70.5408243,88,132,3,2,Si,Si,Si,Si,1992.65,PUENTE ALTO,3551.352625,No metro,No
-33.5933255,-70.5429481,80,128,3,2,Si,Si,Si,Si,1875,PUENTE ALTO,3547.44324,No metro,No
-33.50847474,-70.55147425,120,257,4,3,Si,Si,Si,Si,9000,PENALOLEN,3542.939656,No metro,No
-33.4927525,-70.5452406,200,370,3,3,Si,Si,Si,Si,11180,PENALOLEN,3542.33012,No metro,No
-33.596489,-70.542402,59,164,3,2,No,No,No,No,1453.2,PUENTE ALTO,3541.510553,No metro,No
-33.535589,-70.781451,68,128,3,1,Si,Si,Si,Si,1652.8182,MAIPU,3540.858342,No metro,No
-33.5084371,-70.551603,112,198,4,3,Si,Si,Si,Si,8350,PENALOLEN,3530.272267,No metro,No
-33.5697427,-70.6784478,132,135,3,1,Si,Si,Si,Si,2611.99,EL BOSQUE,3528.312326,No metro,No
-33.409914,-70.736857,120,85,2,1,Si,Si,Si,Si,1938.79,RENCA,3527.8424,No metro,No
-33.50201083,-70.54805542,122,122,4,3,Si,Si,Si,Si,10500,PENALOLEN,3521.84217,No metro,No
-33.5641695,-70.5490769,132,258,4,4,Si,Si,Si,Si,3500,PUENTE ALTO,3520.941148,No metro,No
-33.5641695,-70.5490769,132,258,3,2,Si,Si,Si,Si,3500,PUENTE ALTO,3520.941148,No metro,No
-33.5962195,-70.5427442,92,120,3,3,Si,Si,Si,Si,1871.475,PUENTE ALTO,3511.657634,No metro,No
-33.4100617,-70.7377031,60,75,3,1,Si,Si,Si,Si,1777.23,RENCA,3504.079277,No metro,No
-33.54119,-70.77281,90,100,3,2,Si,Si,Si,Si,1332.9228,MAIPU,3498.646381,No metro,No
-33.516826,-70.705905,126,126,3,2,Si,Si,Si,Si,3400,CERRILLOS,3497.24742,No metro,No
-33.591016,-70.544145,80,165,3,3,Si,Si,Si,Si,1831.085,PUENTE ALTO,3493.873933,No metro,No
-33.4390808,-70.5256723,184,343,5,3,Si,Si,Si,Si,14300,LA REINA,3489.376604,No metro,No
-33.5678116,-70.5485648,90,120,3,2,Si,Si,Si,Si,2100,PUENTE ALTO,3487.417155,No metro,No
-33.511415,-70.791831,67,159,2,1,No,No,No,No,1255.000014,MAIPU,3486.350401,No metro,No
-33.339185,-70.66775,139,327,3,2,No,No,No,No,4254.74,HUECHURABA,3485.834973,No metro,No
-33.439309,-70.525632,184,343,4,4,Si,Si,Si,Si,14300,LA REINA,3484.452452,No metro,No
-33.439309,-70.525632,184,343,4,4,Si,Si,Si,Si,14300,LA REINA,3484.452452,No metro,No
-33.5623041,-70.5498576,100,145,4,3,Si,Si,Si,Si,2086.895,PUENTE ALTO,3477.232172,No metro,No
-33.5677064,-70.5488044,90,120,3,2,Si,Si,Si,Si,2100,PUENTE ALTO,3467.087024,No metro,No
-33.5357429,-70.5552292,125,364,5,2,Si,Si,Si,Si,8500,LA FLORIDA,3460.263835,No metro,No
-33.48547786,-70.54461385,200,270,5,2,Si,Si,Si,Si,8600,PENALOLEN,3450.752462,No metro,No
-33.606359,-70.54155,86,213,3,3,No,No,No,No,684.51,PUENTE ALTO,3450.012645,No metro,No
-33.5956672,-70.5435612,83,145,3,3,Si,Si,Si,Si,2290,PUENTE ALTO,3439.989631,No metro,No
-33.542353,-70.5540687,116,196,3,4,Si,Si,Si,Si,6999,LA FLORIDA,3437.996728,No metro,No
-33.62445971,-70.60688221,70,80,3,1,Si,Si,Si,Si,970.52,PUENTE ALTO,3437.269011,No metro,No
-33.5564934,-70.5512569,80,178,3,2,Si,Si,Si,Si,1817.62,PUENTE ALTO,3437.153102,No metro,No
-33.5623562,-70.5502716,70,189,3,2,Si,Si,Si,Si,2325,PUENTE ALTO,3435.646215,No metro,No
-33.5623562,-70.5502716,70,189,3,2,Si,Si,Si,Si,2325,PUENTE ALTO,3435.646215,No metro,No
-33.3544912,-70.7231344,90,110,3,3,Si,Si,Si,Si,2617.3728,QUILICURA,3433.606304,No metro,No
-33.607023,-70.541675,77,196,3,2,No,No,No,No,1571.52,PUENTE ALTO,3431.993919,No metro,No
-33.60547,-70.541956,76,248,3,2,No,No,No,No,3089.999997,PUENTE ALTO,3419.1197,No metro,No
-33.6045372,-70.5421674,90,120,3,3,Si,Si,Si,Si,1817.62,PUENTE ALTO,3410.656325,No metro,No
-33.532422,-70.557005,101,252,3,2,No,No,No,No,3516.849768,LA FLORIDA,3409.061853,No metro,No
-33.59607877,-70.54394176,74,123,3,2,Si,Si,Si,Si,2019.575,PUENTE ALTO,3395.600661,No metro,No
-33.542295,-70.554527,98,174,3,3,Si,Si,Si,Si,5990,LA FLORIDA,3395.520574,No metro,No
-33.5938338,-70.5444678,104,208,3,3,Si,Si,Si,Si,2300,PUENTE ALTO,3387.848424,No metro,No
-33.543469,-70.554285,97,371,4,2,Si,Si,Si,Si,7250,LA FLORIDA,3382.4886,No metro,No
-33.5566971,-70.5519416,80,124,3,2,Si,Si,Si,Si,1817.62,PUENTE ALTO,3366.495939,No metro,No
-33.3416012,-70.6669215,100,133,3,2,Si,Si,Si,Si,4050,HUECHURABA,3365.033509,No metro,No
-33.4812381,-70.5405846,115,256,4,3,Si,Si,Si,Si,8190,PENALOLEN,3363.135286,No metro,No
-33.4812381,-70.5405846,115,256,4,3,Si,Si,Si,Si,8190,PENALOLEN,3363.135286,No metro,No
-33.553965,-70.552485,80,276,3,2,No,No,No,No,2361.45,PUENTE ALTO,3362.285867,No metro,No
-33.5069246,-70.5526388,170,363,4,4,Si,Si,Si,Si,9671,PENALOLEN,3358.671643,No metro,No
-33.58821175,-70.5464081,80,130,3,3,Si,Si,Si,Si,1992.65,PUENTE ALTO,3349.773807,No metro,No
-33.605024,-70.542737,86,204,3,2,No,No,No,No,2373.82,PUENTE ALTO,3347.367726,No metro,No
-33.384145,-70.718389,114,130,3,2,Si,Si,Si,Si,3636,QUILICURA,3345.524337,No metro,No
-33.5930194,-70.5451199,89,155,3,3,Si,Si,Si,Si,2400,PUENTE ALTO,3344.299115,No metro,No
-33.5930194,-70.5451199,89,155,3,3,Si,Si,Si,Si,2400,PUENTE ALTO,3344.299115,No metro,No
-33.4821889,-70.5427036,140,300,5,4,Si,Si,Si,Si,9990,PENALOLEN,3343.371904,No metro,No
-33.5101256,-70.5549346,124,454,4,3,No,No,No,No,4387.54,PENALOLEN,3336.44583,No metro,No
-33.52571,-70.786296,52,193,2,1,No,No,No,No,1373.999998,MAIPU,3325.406504,No metro,No
-33.5104126,-70.5551951,112,246,3,3,Si,Si,Si,Si,6990,PENALOLEN,3321.820843,No metro,No
-33.5104126,-70.5551951,112,246,3,3,Si,Si,Si,Si,7200,PENALOLEN,3321.820843,No metro,No
-33.3590509,-70.7230383,126,173,3,3,Si,Si,Si,Si,3780.648,QUILICURA,3306.237554,No metro,No
-33.4828926,-70.5451555,172,180,5,4,Si,Si,Si,Si,9300,PENALOLEN,3303.964403,No metro,No
-33.4811,-70.54153,140,300,5,4,Si,Si,Si,Si,9800,PENALOLEN,3303.404695,No metro,No
-33.501549,-70.789772,67,66,3,1,Si,Si,Si,Si,1599.5034,MAIPU,3299.854354,No metro,No
-33.5696294,-70.5500475,73,204,3,2,Si,Si,Si,Si,2652.375,PUENTE ALTO,3299.548186,No metro,No
-33.442059,-70.773856,68,177,3,1,No,No,No,No,2180.01,PUDAHUEL,3292.944728,No metro,No
-33.5518387,-70.5537701,88,198,3,2,Si,Si,Si,Si,2690.5,PUENTE ALTO,3283.501188,No metro,No
-33.47149,-70.53121,140,305,4,4,Si,Si,Si,Si,10900,PENALOLEN,3281.8336,No metro,No
-33.47149,-70.53121,140,420,5,3,Si,Si,Si,Si,12500,PENALOLEN,3281.8336,No metro,No
-33.58779861,-70.5471568,110,154,3,3,Si,Si,Si,Si,2250,PUENTE ALTO,3277.139523,No metro,No
-33.58779861,-70.5471568,110,154,3,3,Si,Si,Si,Si,2250,PUENTE ALTO,3277.139523,No metro,No
-33.519409,-70.558922,74,169,3,2,No,No,No,No,2433.78,LA FLORIDA,3276.225421,No metro,No
-33.5929171,-70.5459798,73,184,3,2,No,No,No,No,1725.98,PUENTE ALTO,3263.943505,No metro,No
-33.537318,-70.774814,62,135,2,1,No,No,No,No,1271.95,MAIPU,3263.061535,No metro,No
-33.5394631,-70.5563664,132,144,5,3,Si,Si,Si,Si,5385.54,LA FLORIDA,3257.437517,No metro,No
-33.536208,-70.5572462,91,140,3,2,Si,Si,Si,Si,4798.68,LA FLORIDA,3253.871686,No metro,No
-33.5414452,-70.5560782,114,152,4,3,Si,Si,Si,Si,5989,LA FLORIDA,3252.136517,No metro,No
-33.50572033,-70.71920071,81,189,3,1,Si,Si,Si,Si,4039.15,CERRILLOS,3250.567499,No metro,No
-33.5360604,-70.776363,84,102,4,2,Si,Si,Si,Si,2132.6712,MAIPU,3248.348904,No metro,No
-33.48117904,-70.5430246,172,244,5,5,Si,Si,Si,Si,9500,PENALOLEN,3238.886117,No metro,No
-33.48117904,-70.5430246,172,244,5,5,Si,Si,Si,Si,9500,PENALOLEN,3238.886117,No metro,No
-33.514965,-70.702389,70,194,3,2,No,No,No,No,2494.27,CERRILLOS,3227.609718,No metro,No
-33.53149552,-70.5595126,118,173,4,4,Si,Si,Si,Si,6390,LA FLORIDA,3221.172016,No metro,No
-33.5298494,-70.5604561,118,292,4,4,No,No,No,No,3875.66,LA FLORIDA,3216.54305,No metro,No
-33.5335578,-70.5587358,125,178,4,3,Si,Si,Si,Si,5900,LA FLORIDA,3205.275337,No metro,No
-33.5949967,-70.5461057,137,137,3,2,Si,Si,Si,Si,2275.39,PUENTE ALTO,3202.716306,No metro,No
-33.5949967,-70.5461057,137,137,3,2,Si,Si,Si,Si,2275.39,PUENTE ALTO,3202.716306,No metro,No
-33.5949967,-70.5461057,137,137,3,2,Si,Si,Si,Si,2278.025,PUENTE ALTO,3202.716306,No metro,No
-33.442123,-70.772926,74,209,3,1,No,No,No,No,1526.91,PUDAHUEL,3199.742005,No metro,No
-33.5113341,-70.7888776,77,61,3,1,Si,Si,Si,Si,1030.7946,MAIPU,3190.930172,No metro,No
-33.5113341,-70.7888776,77,61,3,1,Si,Si,Si,Si,1030.7946,MAIPU,3190.930172,No metro,No
-33.5304205,-70.7814173,112,239,4,2,No,No,No,No,1316.26,MAIPU,3184.531696,No metro,No
-33.5041345,-70.5530202,173,471,5,3,No,No,No,No,7775.78,PENALOLEN,3176.215043,No metro,No
-33.483679,-70.547199,165,270,4,4,Si,Si,Si,Si,8900,PENALOLEN,3169.585514,No metro,No
-33.4495733,-70.5264236,140,242,3,3,Si,Si,Si,Si,13000,LA REINA,3162.152547,No metro,No
-33.432516,-70.525167,140,370,3,3,Si,Si,Si,Si,14900,LA REINA,3154.928773,No metro,No
-33.3687902,-70.7218673,86,116,3,1,Si,Si,Si,Si,2640.4056,QUILICURA,3142.899467,No metro,No
-33.58940171,-70.54869533,59,117,3,1,Si,Si,Si,Si,1600,PUENTE ALTO,3117.826422,No metro,No
-33.58940171,-70.54869533,59,117,3,1,Si,Si,Si,Si,1600,PUENTE ALTO,3117.826422,No metro,No
-33.348704,-70.6645563,140,323,4,4,Si,Si,Si,Si,10500,HUECHURABA,3099.924206,No metro,No
-33.4843517,-70.5480424,85,265,3,1,No,No,No,No,4490.05,PENALOLEN,3094.754217,No metro,No
-33.4893425,-70.5492097,120,260,4,3,Si,Si,Si,Si,7990,PENALOLEN,3093.022408,No metro,No
-33.4893425,-70.5492097,120,260,4,3,Si,Si,Si,Si,7990,PENALOLEN,3093.022408,No metro,No
-33.5001788,-70.7878472,73,119,3,2,Si,Si,Si,Si,2237.4,MAIPU,3092.162126,No metro,No
-33.5001788,-70.7878472,73,119,3,2,Si,Si,Si,Si,2237.4,MAIPU,3092.162126,No metro,No
-33.5896471,-70.5489258,90,190,3,3,Si,Si,Si,Si,1950,PUENTE ALTO,3091.770988,No metro,No
-33.5896471,-70.5489258,80,130,3,3,Si,Si,Si,Si,1992.65,PUENTE ALTO,3091.770988,No metro,No
-33.5896471,-70.5489258,90,190,3,3,Si,Si,Si,Si,1950,PUENTE ALTO,3091.770988,No metro,No
-33.4804973,-70.5450892,181,319,4,3,Si,Si,Si,Si,10300,PENALOLEN,3087.160023,No metro,No
-33.4804973,-70.5450892,181,319,4,3,Si,Si,Si,Si,10300,PENALOLEN,3087.160023,No metro,No
-33.53273,-70.777829,157.6,317.6,5,3,No,No,No,No,3100,MAIPU,3084.621897,No metro,No
-33.3563215,-70.7200336,111,149,4,3,Si,Si,Si,Si,3299.7672,QUILICURA,3082.100344,No metro,No
-33.37719739,-70.54347539,138,185,5,4,Si,Si,Si,Si,11990,VITACURA,3072.087482,No metro,No
-33.3689994,-70.7210622,90,120,5,2,Si,Si,Si,Si,2160,QUILICURA,3065.161304,No metro,No
-33.4320961,-70.5261374,140,250,4,3,Si,Si,Si,Si,12500,LA REINA,3061.905389,No metro,No
-33.5322005,-70.5609906,135,151,4,4,Si,Si,Si,Si,6250,LA FLORIDA,3057.459636,No metro,No
-33.4052999,-70.70239,100,180,3,1,Si,Si,Si,Si,3096.68,RENCA,3055.525714,No metro,No
-33.5625753,-70.6816606,110,172,3,1,Si,Si,Si,Si,3228.63,EL BOSQUE,3054.399797,No metro,No
-33.4357884,-70.7701608,75,120,4,1,Si,Si,Si,Si,2677,PUDAHUEL,3051.315149,No metro,No
-33.4357884,-70.7701608,75,120,4,1,Si,Si,Si,Si,2683,PUDAHUEL,3051.315149,No metro,No
-33.364762,-70.7210913,57,122,3,2,No,No,No,No,1127.72,QUILICURA,3048.923305,No metro,No
-33.585532,-70.549691,54,142,3,1,No,No,No,No,927.27,PUENTE ALTO,3046.977168,No metro,No
-33.4373123,-70.7704337,65,75,3,1,Si,Si,Si,Si,2316,PUDAHUEL,3035.519485,No metro,No
-33.4998839,-70.7870282,73,142,3,3,Si,Si,Si,Si,2541.4356,MAIPU,3007.719684,No metro,No
-33.4112557,-70.7080478,101,202,4,1,Si,Si,Si,Si,4620,QUINTA NORMAL,2988.820167,No metro,No
-33.48950419,-70.55036966,170,390,5,3,Si,Si,Si,Si,11960,PENALOLEN,2987.883916,No metro,No
-33.48950419,-70.55036966,170,390,5,3,Si,Si,Si,Si,11960,PENALOLEN,2987.883916,No metro,No
-33.59080487,-70.54961801,59,117,3,1,Si,Si,Si,Si,1582,PUENTE ALTO,2984.317958,No metro,No
-33.52165026,-70.56306558,160,219,4,4,Si,Si,Si,Si,6900,LA FLORIDA,2971.388127,No metro,No
-33.4958306,-70.5517215,140,290,4,3,Si,Si,Si,Si,9970,PENALOLEN,2968.440476,No metro,No
-33.4958306,-70.5517215,140,290,4,3,Si,Si,Si,Si,9970,PENALOLEN,2968.440476,No metro,No
-33.48661734,-70.54976555,140,330,4,4,Si,Si,Si,Si,11000,PENALOLEN,2967.057941,No metro,No
-33.48661734,-70.54976555,140,330,4,4,Si,Si,Si,Si,11000,PENALOLEN,2967.057941,No metro,No
-33.3550531,-70.7182492,74,144,2,1,No,No,No,No,938.03,QUILICURA,2954.670572,No metro,No
-33.5901375,-70.5502683,60,120,3,1,Si,Si,Si,Si,1481.025,PUENTE ALTO,2949.001901,No metro,No
-33.4892613,-70.55081,192,308,5,3,Si,Si,Si,Si,11690,PENALOLEN,2938.401267,No metro,No
-33.4892613,-70.55081,192,308,5,3,Si,Si,Si,Si,11690,PENALOLEN,2938.401267,No metro,No
-33.5244018,-70.7825887,137,156,3,2,Si,Si,Si,Si,2043.8088,MAIPU,2937.506735,No metro,No
-33.5244018,-70.7825887,137,156,3,2,Si,Si,Si,Si,1670.592,MAIPU,2937.506735,No metro,No
-33.5971094,-70.5484646,60,98,3,2,Si,Si,Si,Si,1650,PUENTE ALTO,2932.737623,No metro,No
-33.5049533,-70.7268981,75,216,3,2,No,No,No,No,1645.33,CERRILLOS,2931.839219,No metro,No
-33.5383922,-70.5599694,88,179,3,2,Si,Si,Si,Si,5400,LA FLORIDA,2931.232664,No metro,No
-33.351765,-70.664733,155,308,5,4,Si,Si,Si,Si,9990,HUECHURABA,2929.711776,No metro,No
-33.592685,-70.549536,81,130,3,3,Si,Si,Si,Si,1850,PUENTE ALTO,2929.54518,No metro,No
-33.55741587,-70.55626029,60,144,3,2,Si,Si,Si,Si,1561.805,PUENTE ALTO,2928.844497,No metro,No
-33.518533,-70.7849464,84,160,3,1,Si,Si,Si,Si,1546.1886,MAIPU,2922.850773,No metro,No
-33.5185708,-70.78492284,84,160,3,1,Si,Si,Si,Si,1546.1886,MAIPU,2921.707042,No metro,No
-33.5574491,-70.5563771,75,168,3,2,Si,Si,Si,Si,1676,PUENTE ALTO,2916.821614,No metro,No
-33.4968594,-70.5526651,170,260,3,3,Si,Si,Si,Si,9600,PENALOLEN,2907.558786,No metro,No
-33.4968594,-70.5526651,170,260,3,3,Si,Si,Si,Si,9600,PENALOLEN,2907.558786,No metro,No
-33.4968594,-70.5526651,170,260,3,3,Si,Si,Si,Si,9600,PENALOLEN,2907.558786,No metro,No
-33.5093669,-70.7085454,140,160,3,3,Si,Si,Si,Si,5200,CERRILLOS,2901.799871,No metro,No
-33.5792401,-70.5528247,90.55,171,2,1,Si,Si,Si,Si,2100,PUENTE ALTO,2900.554897,No metro,No
-33.5579393,-70.5565025,70,151,3,2,Si,Si,Si,Si,2019.575,PUENTE ALTO,2898.154293,No metro,No
-33.5579393,-70.5565025,70,151,3,2,Si,Si,Si,Si,2019.575,PUENTE ALTO,2898.154293,No metro,No
-33.3547016,-70.7174398,83,100,3,1,Si,Si,Si,Si,1825.2,QUILICURA,2892.040719,No metro,No
-33.5205359,-70.5635103,74,156,3,2,No,No,No,No,2552.05,LA FLORIDA,2885.68005,No metro,No
-33.4532434,-70.7686883,100.88,162,4,2,Si,Si,Si,Si,4550,PUDAHUEL,2885.520833,No metro,No
-33.4532434,-70.7686883,101,162,4,2,Si,Si,Si,Si,4500,PUDAHUEL,2885.520833,No metro,No
-33.4788318,-70.5465066,140,240,4,4,Si,Si,Si,Si,8500,PENALOLEN,2877.392721,No metro,No
-33.4541251,-70.7683143,90,284,3,2,Si,Si,Si,Si,5260,PUDAHUEL,2876.643536,No metro,No
-33.509569,-70.707435,85,241,3,3,No,No,No,No,2879.13,CERRILLOS,2872.18141,No metro,No
-33.532897,-70.5627712,121,240,4,4,Si,Si,Si,Si,6530,LA FLORIDA,2867.17948,No metro,No
-33.5002806,-70.7186939,62,145,3,2,Si,Si,Si,Si,2959.54,CERRILLOS,2863.387487,No metro,No
-33.516544,-70.784851,71,71,4,1,Si,Si,Si,Si,917.4,MAIPU,2861.674833,No metro,No
-33.5067285,-70.7121082,81,190,3,3,No,No,No,No,2162.17,CERRILLOS,2859.020893,No metro,No
-33.3991871,-70.704293,50,148,3,1,No,No,No,No,1473.06,RENCA,2858.748601,No metro,No
-33.47030436,-70.5356743,174,80,4,2,Si,Si,Si,Si,5383,PENALOLEN,2854.286841,No metro,No
-33.5183709,-70.5630744,92,180,3,2,Si,Si,Si,Si,5350,LA FLORIDA,2849.412838,No metro,No
-33.45909,-70.5302322,100,220,3,2,Si,Si,Si,Si,4227.65,LA REINA,2847.765931,No metro,No
-33.35516,-70.71701,100,110,3,2,Si,Si,Si,Si,1744.9128,QUILICURA,2835.176892,No metro,No
-33.3561836,-70.6633406,140,405,4,4,Si,Si,Si,Si,11350,HUECHURABA,2835.0549,No metro,No
-33.3804134,-70.5380527,150,293,3,4,Si,Si,Si,Si,14800,VITACURA,2830.895174,No metro,No
-33.4777492,-70.5453287,134,247,3,3,Si,Si,Si,Si,6499,PENALOLEN,2828.755298,No metro,No
-33.4777492,-70.5453287,134,247,3,3,Si,Si,Si,Si,6499,PENALOLEN,2828.755298,No metro,No
-33.4973578,-70.55375092,142,267,5,4,Si,Si,Si,Si,9999,PENALOLEN,2820.711825,No metro,No
-33.500134,-70.785048,89,218,3,2,No,No,No,No,2389.51,MAIPU,2813.391578,No metro,No
-33.5337176,-70.5629717,140,232,5,4,Si,Si,Si,Si,8900,LA FLORIDA,2812.604318,No metro,No
-33.5112001,-70.7850933,75,100,3,1,Si,Si,Si,Si,1332.9228,MAIPU,2812.273597,No metro,No
-33.4793604,-70.5499155,99,198,3,2,Si,Si,Si,Si,5900,PENALOLEN,2810.64193,No metro,No
-33.3583677,-70.6621947,128,146,4,4,Si,Si,Si,Si,7500,HUECHURABA,2807.161862,No metro,No
-33.379912,-70.5431917,151.55,257,3,3,Si,Si,Si,Si,14100,VITACURA,2802.508112,No metro,No
-33.379912,-70.5431917,151.55,257,3,3,Si,Si,Si,Si,14100,VITACURA,2802.508112,No metro,No
-33.482577,-70.5507912,142,295,5,3,Si,Si,Si,Si,7809.03,PENALOLEN,2800.645477,No metro,No
-33.52509372,-70.78047139,132,128,3,2,Si,Si,Si,Si,2178,MAIPU,2791.847931,No metro,No
-33.504504,-70.557938,223,480,4,4,Si,Si,Si,Si,12600,PENALOLEN,2786.572714,No metro,No
-33.4974651,-70.5541985,160,289,5,4,Si,Si,Si,Si,10999,PENALOLEN,2782.23444,No metro,No
-33.4959857,-70.5537078,104,228,3,3,Si,Si,Si,Si,7990,PENALOLEN,2781.949915,No metro,No
-33.4959857,-70.5537078,104,228,3,3,Si,Si,Si,Si,7990,PENALOLEN,2781.949915,No metro,No
-33.4959857,-70.5537078,104,228,3,3,Si,Si,Si,Si,8400,PENALOLEN,2781.949915,No metro,No
-33.3585631,-70.717509,90,70,2,1,Si,Si,Si,Si,1647.972,QUILICURA,2777.810263,No metro,No
-33.493798,-70.553197,186,323,5,4,Si,Si,Si,Si,9950,PENALOLEN,2776.49036,No metro,No
-33.5876956,-70.6078187,48,60,2,1,Si,Si,Si,Si,565.48,PUENTE ALTO,2776.306816,No metro,No
-33.4773654,-70.5462391,140,250,4,3,Si,Si,Si,Si,8500,PENALOLEN,2754.625221,No metro,No
-33.4046426,-70.6987703,125,165,2,1,Si,Si,Si,Si,2154.21,RENCA,2745.69038,No metro,No
-33.4046426,-70.6987703,125,165,2,1,Si,Si,Si,Si,2154.21,RENCA,2745.69038,No metro,No
-33.4046426,-70.6987703,125,165,2,1,Si,Si,Si,Si,2156.71,RENCA,2745.69038,No metro,No
-33.3805711,-70.5429015,80.01,93,2,2,Si,Si,Si,Si,8724.57,VITACURA,2738.66775,No metro,No
-33.573291,-70.610998,45,205,3,1,No,No,No,No,1350.77,PUENTE ALTO,2738.060061,No metro,No
-33.5206544,-70.7820859,80,130,3,2,Si,Si,Si,Si,1954.953,MAIPU,2726.489264,No metro,No
-33.3464072,-70.6711479,114,140,3,3,Si,Si,Si,Si,6850,HUECHURABA,2726.439571,No metro,No
-33.3464072,-70.6711479,114,140,3,3,Si,Si,Si,Si,6850,HUECHURABA,2726.439571,No metro,No
-33.4768574,-70.5458723,220.64,220.64,5,3,Si,Si,Si,Si,8600,PENALOLEN,2724.716408,No metro,No
-33.4768574,-70.5458723,220.64,220.64,5,2,Si,Si,Si,Si,8600,PENALOLEN,2724.716408,No metro,No
-33.34632,-70.671299,114,138,4,3,Si,Si,Si,Si,5500,HUECHURABA,2721.811426,No metro,No
-33.5498455,-70.5596107,65,135,3,1,Si,Si,Si,Si,2019.575,PUENTE ALTO,2720.718158,No metro,No
-33.4691934,-70.5365101,100,200,4,2,Si,Si,Si,Si,3300,PENALOLEN,2719.748085,No metro,No
-33.361563,-70.717482,78,173,3,3,No,No,No,No,2258.426007,QUILICURA,2715.788302,No metro,No
-33.5090087,-70.7841319,60,80,4,1,Si,Si,Si,Si,940.1502,MAIPU,2715.231418,No metro,No
-33.5090087,-70.7841319,60,80,4,1,Si,Si,Si,Si,941.2458,MAIPU,2715.231418,No metro,No
